m,se,region,glm,contrast,timepoint
0.00260250709384146,0.0141458077613491,DRN,GLM_0S5.4,contr_1,0.9464285714285716
0.00210360585726669,0.0137207093178388,DRN,GLM_0S5.4,contr_1,1.0357142857142856
0.00189086955637009,0.0132902492838734,DRN,GLM_0S5.4,contr_1,1.125
0.00196680165066921,0.0128737796599428,DRN,GLM_0S5.4,contr_1,1.2142857142857144
0.00232747088597328,0.0124911338565337,DRN,GLM_0S5.4,contr_1,1.3035714285714284
0.00296177158227278,0.0121613610695798,DRN,GLM_0S5.4,contr_1,1.3928571428571432
0.00385260899805815,0.0119019678487808,DRN,GLM_0S5.4,contr_1,1.4821428571428568
0.00497199353620728,0.0117268495258446,DRN,GLM_0S5.4,contr_1,1.5714285714285716
0.00628922394333903,0.0116457527518636,DRN,GLM_0S5.4,contr_1,1.6607142857142856
0.00777524682466327,0.0116625210213344,DRN,GLM_0S5.4,contr_1,1.75
0.00940782529537169,0.0117733880200622,DRN,GLM_0S5.4,contr_1,1.8392857142857144
0.0111696245286054,0.0119668216221712,DRN,GLM_0S5.4,contr_1,1.9285714285714284
0.0130410634175787,0.0122242673577068,DRN,GLM_0S5.4,contr_1,2.0178571428571432
0.0149914713063388,0.0125224115117998,DRN,GLM_0S5.4,contr_1,2.1071428571428568
0.016983523095422,0.0128380767488295,DRN,GLM_0S5.4,contr_1,2.196428571428571
0.0189802491726779,0.0131518668312948,DRN,GLM_0S5.4,contr_1,2.2857142857142856
0.0209452434826331,0.0134478619754075,DRN,GLM_0S5.4,contr_1,2.375
0.0228354929574312,0.0137137799669303,DRN,GLM_0S5.4,contr_1,2.4642857142857144
0.0246075866138109,0.0139393146506154,DRN,GLM_0S5.4,contr_1,2.553571428571429
0.026228154575309,0.0141196649720088,DRN,GLM_0S5.4,contr_1,2.6428571428571432
0.0276716997009185,0.014253842912424,DRN,GLM_0S5.4,contr_1,2.7321428571428568
0.0289170642024293,0.0143424301386979,DRN,GLM_0S5.4,contr_1,2.821428571428571
0.0299451174542126,0.0143865874079733,DRN,GLM_0S5.4,contr_1,2.9107142857142856
0.0307352520550839,0.0143897470019412,DRN,GLM_0S5.4,contr_1,3
0.0312727437234717,0.0143585360021095,DRN,GLM_0S5.4,contr_1,3.0892857142857135
0.0315491604363468,0.0143009516147579,DRN,GLM_0S5.4,contr_1,3.178571428571429
0.0315644487510572,0.0142254648485369,DRN,GLM_0S5.4,contr_1,3.2678571428571432
0.0313297680011109,0.0141425424504572,DRN,GLM_0S5.4,contr_1,3.3571428571428568
0.0308595701729732,0.0140616140010462,DRN,GLM_0S5.4,contr_1,3.446428571428571
0.0301668570646618,0.0139901403998283,DRN,GLM_0S5.4,contr_1,3.5357142857142865
0.0292616494415873,0.0139327633963525,DRN,GLM_0S5.4,contr_1,3.625
0.0281493049080506,0.0138909829451054,DRN,GLM_0S5.4,contr_1,3.7142857142857135
0.0268368780262936,0.013864013367383,DRN,GLM_0S5.4,contr_1,3.803571428571429
0.0253414581162032,0.0138503038508915,DRN,GLM_0S5.4,contr_1,3.8928571428571432
0.0236859722755006,0.0138474802275257,DRN,GLM_0S5.4,contr_1,3.9821428571428568
0.0218962936269538,0.0138516723695573,DRN,GLM_0S5.4,contr_1,4.071428571428571
0.0200011357178434,0.0138585038699136,DRN,GLM_0S5.4,contr_1,4.1607142857142865
0.0180354043602418,0.0138628312459889,DRN,GLM_0S5.4,contr_1,4.25
0.0160342057160775,0.0138589577551069,DRN,GLM_0S5.4,contr_1,4.3392857142857135
0.0140285751319063,0.0138420944016941,DRN,GLM_0S5.4,contr_1,4.428571428571429
0.0120434607331229,0.0138085545287964,DRN,GLM_0S5.4,contr_1,4.517857142857143
0.0101028729534144,0.0137558250975385,DRN,GLM_0S5.4,contr_1,4.607142857142857
0.00823399390735483,0.0136842167502012,DRN,GLM_0S5.4,contr_1,4.696428571428571
0.00646639083048289,0.0135956238894025,DRN,GLM_0S5.4,contr_1,4.7857142857142865
0.00482371306164576,0.0134926742599164,DRN,GLM_0S5.4,contr_1,4.875
0.0033257870305393,0.0133788445623052,DRN,GLM_0S5.4,contr_1,4.9642857142857135
0.00198443293832691,0.0132587391945948,DRN,GLM_0S5.4,contr_1,5.053571428571429
8.01575986309236e-4,0.0131385577528874,DRN,GLM_0S5.4,contr_1,5.142857142857143
-2.22943422171073e-4,0.0130245880609956,DRN,GLM_0S5.4,contr_1,5.232142857142857
-0.00108900366841282,0.012920897809916,DRN,GLM_0S5.4,contr_1,5.321428571428571
-0.00179616467178155,0.0128293712604229,DRN,GLM_0S5.4,contr_1,5.4107142857142865
-0.00233865274798126,0.0127495454926041,DRN,GLM_0S5.4,contr_1,5.5
-0.00271224440322204,0.0126806586453944,DRN,GLM_0S5.4,contr_1,5.5892857142857135
-0.00292260614472067,0.0126228391242474,DRN,GLM_0S5.4,contr_1,5.678571428571429
-0.00297946060285716,0.0125769667157407,DRN,GLM_0S5.4,contr_1,5.767857142857143
-0.00289591793555506,0.0125444443081376,DRN,GLM_0S5.4,contr_1,5.857142857142857
-0.00268956797614224,0.0125268693552496,DRN,GLM_0S5.4,contr_1,5.946428571428571
-0.0023820960219845,0.0125271989987931,DRN,GLM_0S5.4,contr_1,6.0357142857142865
-0.0019926440510894,0.012548958752106,DRN,GLM_0S5.4,contr_1,6.125
-0.00153883812431817,0.0125946830080555,DRN,GLM_0S5.4,contr_1,6.2142857142857135
-0.00103349510952555,0.0126655127481697,DRN,GLM_0S5.4,contr_1,6.303571428571429
-4.88581562355773e-4,0.012761819001219,DRN,GLM_0S5.4,contr_1,6.392857142857142
8.07618656682271e-5,0.0128831629137368,DRN,GLM_0S5.4,contr_1,6.482142857142858
6.58231666162074e-4,0.0130283521608668,DRN,GLM_0S5.4,contr_1,6.571428571428571
0.00123235284573065,0.0131960075377808,DRN,GLM_0S5.4,contr_1,6.6607142857142865
0.00179050911953855,0.0133820209131164,DRN,GLM_0S5.4,contr_1,6.75
0.002323411670383,0.0135804922623797,DRN,GLM_0S5.4,contr_1,6.8392857142857135
0.00282743439015442,0.0137862397084663,DRN,GLM_0S5.4,contr_1,6.928571428571429
0.00330002413173813,0.0139954649707693,DRN,GLM_0S5.4,contr_1,7.017857142857142
0.0037380426286374,0.0142060131848818,DRN,GLM_0S5.4,contr_1,7.107142857142858
0.00413872570646814,0.0144157992910059,DRN,GLM_0S5.4,contr_1,7.196428571428571
0.00449518822999795,0.0146219917504335,DRN,GLM_0S5.4,contr_1,7.2857142857142865
0.00480253934370265,0.0148199480666974,DRN,GLM_0S5.4,contr_1,7.375
0.00506494997856075,0.0150037552817595,DRN,GLM_0S5.4,contr_1,7.4642857142857135
0.00528629500325756,0.015169141522745,DRN,GLM_0S5.4,contr_1,7.553571428571429
0.00547107574722482,0.0153146963655809,DRN,GLM_0S5.4,contr_1,7.642857142857142
0.00562552394532994,0.0154413771194732,DRN,GLM_0S5.4,contr_1,7.732142857142858
0.0057574336337945,0.0155500754751586,DRN,GLM_0S5.4,contr_1,7.821428571428571
0.00587093313759493,0.0156410887746661,DRN,GLM_0S5.4,contr_1,7.9107142857142865
0.00596693385129667,0.0157142557685047,DRN,GLM_0S5.4,contr_1,8
